,Name,location,url,Founder Name,,,,,,,,,url
205,Catapult Technology Solutions,"Indianapolis, IN",https://www.catapulttechsolutions.com,Kevin Wyatt,,,,,,,,,
206,Ascend Technologies,"Chicago, IL",https://teamascend.com/,Wayne Kiphart,,,,,,,,,
207,Klarinet Solutions,"San Diego, CA",https://www.klarinetsolutions.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Linda Amaro,,,,,,,,,
208,"Six Consulting, Inc.","Alpharetta, GA",http://www.sixconsultingcorp.com,Parth Patel,,,,,,,,,
209,NIFTIT,"New York, NY",http://niftit.com/,Khoa Quach,,,,,,,,,
210,"InsITe Business Solutions, Inc.","Zeeland, MI",https://www.trustedinsite.com,Mike Schipper,,,,,,,,,
211,Zeta Sky,"Rancho Cucamonga, CA",https://www.zetasky.com/contact-us/,Adrian Francoz,,,,,,,,,
212,"TeraCloud, Inc.","Dallas, TX",https://teracloudmanageditservices.com,ERROR,,,,,,,,,
213,Network Remedy,"Santa Clara, CA",http://www.networkremedy.com/,Amon Prasad,,,,,,,,,
214,Electric,"New York, NY",https://learn.electric.ai/clutch/?utm_source=clutch.co&utm_medium=directory,Ryan Denehy,,,,,,,,,
215,SkyView Technology Inc,"Charlotte, NC",http://www.skyviewtechnology.com,Michael Camodeca,,,,,,,,,
216,Ideators,"Port St. Lucie, FL",https://ideators.pk,ERROR,,,,,,,,,
217,Bluewolf,"New York, NY",http://www.bluewolf.com/,Eric Berridge,,,,,,,,,
218,Headspring,"Austin, TX",https://headspring.com/?utm_source=clutch.co&utm_medium=referral,Dustin Wells,,,,,,,,,
219,Bridgehead IT,"San Antonio, TX",https://www.bridgeheadit.com/,ERROR,,,,,,,,,
220,Sol Minion Development,"Tempe, AZ",https://www.solminion.com,Peter Adams,,,,,,,,,
221,Marlabs Inc,"Piscataway, NJ",https://www.marlabs.com,Siby Vadakekkara,,,,,,,,,
222,Vizuri,"Herndon, VA",https://www.vizuri.com/company/contact-us,Elise Donahue,,,,,,,,,
223,Allied Telecom Group,"Arlington, VA",http://www.alliedtelecom.net/,Ken Williams,,,,,,,,,
224,Prime TSR,"Chicago, IL",https://primetsr.com/contact/?utm_source=clutch&utm_medium=clutch&utm_campaign=contactform,Eugene Khazin,,,,,,,,,
225,Integrita Systems,"Las Vegas, NV",https://www.integritasystems.com,Craig Huck,,,,,,,,,
226,Exelegent,"Freehold, NJ",https://exelegent.com/,Vasil Vykhopen,,,,,,,,,
227,Treehouse Technology Group,"Marlborough, MA",http://treehousetechgroup.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Philip Wess,,,,,,,,,
228,Technical Support International,"Foxborough, MA",https://tsisupport.com/,ERROR,,,,,,,,,
229,RiskVision - Out of Business,"Sunnyvale, CA",https://www.riskvisioninc.com/,Joe Fantuzzi,,,,,,,,,
230,FRSecure,"Minnetonka, MN",https://frsecure.com/?utm_source=clutch.co&utm_medium=referral,Evan Francen,,,,,,,,,
231,Optimum,"Houston, TX",http://www.optimumcs.com,ERROR,,,,,,,,,
232,Acroment Technologies IT Services,"Cleveland, OH",https://www.acroment.com/,Eric Clemens,,,,,,,,,
233,"NuAge Experts, LLC","Boulder, CO",https://nuageexperts.com/,Jason Robbie,,,,,,,,,
234,Computer Systems Plus,"Knoxville, TN",http://www.compsysplus.com,Rob Glass,,,,,,,,,
235,Idenhaus,"Atlanta, GA",https://www.idenhaus.com/,Hanno Ekdahl,,,,,,,,,
236,"US Resources, Inc.","Vienna, VA",https://www.usresources.com,Vic Kellan,,,,,,,,,
237,Waypoint Consulting,"West Chester, PA",https://www.waypointco.com,Chase Moseley,,,,,,,,,
238,Computer Resources of America | CRA,"New York, NY",https://consultcra.com,Chico Ramnarayan,,,,,,,,,
239,eGuide Tech Allies,"Chicago, IL",http://www.eguidetechallies.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Gregory Perrine,,,,,,,,,
240,Promevo,"Burlington, KY",http://www.promevo.com,Aaron Gumz,,,,,,,,,
241,Amalgama,"New York, NY",http://amalgama.co/?utm_source=clutch.co&utm_medium=referral,Travis Pomposello,,,,,,,,,
242,ITsGuru - Managed IT Services,"Houston, TX",https://www.itsguru.com/,Urvi Patel,,,,,,,,,
243,"Envision IT Partners, Inc.","Denver, CO",https://envisionitpartners.com/,Michael O'Donnell,,,,,,,,,
244,EBQ,"Austin, TX",https://ebq.com/?utm_medium=web_referral&utm_source=clutch.co&utm_campaign=external_links,Tim Edwards,,,,,,,,,
245,"KMicro Tech, Inc.","Costa Mesa, CA",https://kmicro.com/,ERROR,,,,,,,,,
246,Code District,"Washington, DC",http://www.codedistrict.com,Ashar Samdani,,,,,,,,,
247,AWH,"Dublin, OH",https://www.awh.net/,Abner Kurtin,,,,,,,,,
248,"Privo IT, LLC","Woburn, MA",http://privoit.com,ERROR,,,,,,,,,
249,First Class Networks,"Woburn, MA",http://www.FirstClassNetworks.com/,ERROR,,,,,,,,,
250,IT GuidePoint Corporation,"Chicago, IL",https://itguidepoint.com/,David Vickery,,,,,,,,,
251,Kavi Global,"Barrington, IL",http://www.kaviglobal.com/,Vijitha Kaduwela,,,,,,,,,
252,Nickel Idealtek Inc,"Houston, TX",http://www.idealtek.net,Nigel Neilsen,,,,,,,,,
253,Jetty IT Solutions,"Harker Heights, TX",https://www.jettyit.com/,Kimberly (Timm) Bassett,,,,,,,,,
254,SOLTECH,"Atlanta, GA",https://soltech.net/,Veanne Smith,,,,,,,,,
255,IBM iX,"Armonk, NY",http://www.resourceammirati.com,ERROR,,,,,,,,,
256,Boston Technology Corporation,"Marlborough, MA",http://www.boston-technology.com/,Ranjani Rao,,,,,,,,,
257,Compufy Technolab LLP,"Madison, NJ",https://www.compufytechnolab.com/,ERROR,,,,,,,,,
258,FIT Technologies,"Cleveland, OH",https://www.fittechnologies.com/,Micki Tubbs,,,,,,,,,
259,BCM One,"New York, NY",https://www.bcmone.com/,Geoffrey Bloss,,,,,,,,,
260,Mid-Atlantic Computer Solutions,"Alexandria, VA",https://www.4macsolutions.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,William (Will) O'Neal,,,,,,,,,
261,Nexplay Consulting Inc.,"Los Angeles, CA",http://www.nexplay.com,ERROR,,,,,,,,,
262,Monroy IT Services,"San Antonio, TX",https://www.monroyits.com/get-started/,George Monroy,,,,,,,,,
263,7L International,"New York, NY",https://7linternational.com/,Vasileios M. Stoidis,,,,,,,,,
264,"International Integrated Solutions, Ltd","Plainview, NY",http://www.iisl.com,John Iacone,,,,,,,,,
265,Polytech Software,"Dover, DE",https://polytech.software/?utm_source=clutch.co&utm_medium=referral,ERROR,,,,,,,,,
266,StrongBox IT,"Sheridan, WY",https://strongboxit.com,ERROR,,,,,,,,,
267,Trellis,"Malden, MA",https://trellis.co,Daniel Demetri,,,,,,,,,
268,Marco Technologies,"St. Cloud, MN",https://www.marconet.com/,Jeff Gau,,,,,,,,,
269,HIPAA Vault,"San Marcos, CA",https://www.hipaavault.com/?utm_source=Clutch&utm_medium=Directory&utm_campaign=Clutch,Gil Vidals,,,,,,,,,
270,Core Vision IT Solutions,"Brookfield, WI",https://www.cvits.com/,ERROR,,,,,,,,,
271,The i4 Group,"Allen, TX",http://www.thei4group.com,Charles Maddox,,,,,,,,,
272,Technology Management Concepts,"El Segundo, CA",https://abouttmc.com/,Jennifer Harris,,,,,,,,,
273,"Centizen, Inc.","Beaverton, OR",https://www.centizen.com/,Pauline Amal,,,,,,,,,
274,Internos,"Miami Lakes, FL",https://gointernos.com/,Sarah Lam,,,,,,,,,
275,Barracuda,"Campbell, CA",https://www.barracuda.com/,Zach Levow,,,,,,,,,
276,CyberStreams,"Seattle, WA",https://www.cyberstreams.com/,ERROR,,,,,,,,,
277,Bytagig,"Milwaukie, OR",http://bytagig.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,John Jackson,,,,,,,,,
278,Convergence Networks,"Portland, OR",http://www.convergencenetworks.com/,David Matty,,,,,,,,,
279,AIS Network,"Richmond, VA",https://www.aisn.net/,Jay Atkinson,,,,,,,,,
280,ITUNeed,"Fairfax, VA",https://www.ituneed.com,ERROR,,,,,,,,,
281,HiView Solutions,"Cayucos, CA",http://hiviewsolutions.com,Miles Hischier,,,,,,,,,
282,Pragmatic Works,"Orange Park, FL",http://www.pragmaticworks.com,Brian Knight,,,,,,,,,
283,Grata Software,"Orlando, FL",http://www.gratasoftware.com,Rey Ortega,,,,,,,,,
284,TechSage Solutions,"San Antonio, TX",https://www.techsagesolutions.com/,John Hill - Visionary Technology Leader,,,,,,,,,
285,Complete Network,"Albany, NY",https://complete.network,Shane Fernandez,,,,,,,,,
286,Clustox,"Central Islip, NY",https://www.clustox.com,Salman Aslam,,,,,,,,,
287,Redpath Consulting Group,"Minneapolis, MN",http://redpathcg.com,James Smale,,,,,,,,,
288,IT Risk Managers,"Oakbrook Terrace, IL",http://www.itriskmgrs.com,Larry Harb,,,,,,,,,
289,Intivix,"San Francisco, CA",https://www.intivix.com/,Rob Schenk,,,,,,,,,
290,West Advanced Technologies Inc,"Sacramento, CA",https://wati.com/,ERROR,,,,,,,,,
291,Adcrux,"Dover, DE",https://adcrux.io/,ERROR,,,,,,,,,
292,Smashing Ideas,"Seattle, WA",http://smashingideas.com,Brian Burke,,,,,,,,,
293,SitePen,"Palo Alto, CA",http://www.sitepen.com/,Dylan Schiemann,,,,,,,,,
294,Middleground Technologies,"Westchester, IL",https://www.mgtechweb.com?utm_source=clutch.co&utm_medium=referral,Isaac Sajjad,,,,,,,,,
295,Networx IT Solutions,"Philadelphia, PA",https://www.networxit.net,Sagy Langer,,,,,,,,,
296,Network Elites Services LLC,"Carrollton, TX",http://www.itworks365.com,Ayman Omar,,,,,,,,,
297,4it Inc.,"Miami, FL",https://www.4it-inc.com/,Alexander Freund,,,,,,,,,
298,3i International,"Houston, TX",https://www.3i-intl.com,ERROR,,,,,,,,,
299,ICS,"Endicott, NY",https://icscomplete.com/,ERROR,,,,,,,,,
300,UNILY (formerly BrightStarr),"New York, NY",https://www.unily.com/,ERROR,,,,,,,,,
301,SisAdmin,"Snohomish, WA",https://sisadmin.com/,Mary Burris,,,,,,,,,
302,Materiell,"Arlington, VA",https://materiell.com/,Susan C. Daniero,,,,,,,,,
303,Envizion IT,"Zeeland, MI",https://www.envizionit.com,ERROR,,,,,,,,,
304,Constellix,"Reston, VA",https://constellix.com/,Steven Job,,,,,,,,,
305,"Crafted Compliance, Inc.","Ormond Beach, FL",https://www.redpensec.com/,ERROR,,,,,,,,,
306,Kinetix Technology Services,"San Mateo, CA",http://www.kinetix.com/,Pratap Mukherjee,,,,,,,,,
307,XeoDev,"Orlando, FL",https://www.xeodev.com/,Ramy Fanous,,,,,,,,,
308,RedCell Technologies,"Tampa, FL",https://www.redcelltechnologies.com/,Tennyson LaJeunesse,,,,,,,,,
309,"Turnkey Technologies, Inc.","Lake Saint Louis, MO",https://www.turnkeytec.com/,Christiano Gherardini,,,,,,,,,
310,Webhead,"San Antonio, TX",https://www.webheadtech.com/,Janie Gonzalez,,,,,,,,,
311,Configero,"Atlanta, GA",http://www.configero.com,Jody Hamlett,,,,,,,,,
312,PureLogics,"New York, NY",http://www.purelogics.net/,Muhammad Atif,,,,,,,,,
313,Adela Technologies,"Leonardtown, MD",https://www.adelatech.com,David Alonso,,,,,,,,,
314,Cylogy Inc.,"San Francisco, CA",http://www.cylogy.com/,ERROR,,,,,,,,,
315,HoustonTech IT Support,"Houston, TX",https://houstontech.com,Imtiyaz Momin,,,,,,,,,
316,Coulson Technologies,"York, PA",https://coulsontechnologies.com/,Christopher Coulson,,,,,,,,,
317,Achieve Internet,"San Diego, CA",http://www.achieveinternet.com,Ron Huber,,,,,,,,,
318,We Write Code,"Des Moines, IA",https://wewritecode.com/,Levi Rosol,,,,,,,,,
319,Liaison Technologies,"Alpharetta, GA",https://www.liaison.com/,ERROR,,,,,,,,,
320,D3V Technology Solutions,"Plano, TX",https://www.d3vtech.com,Steve Sangapu,,,,,,,,,
321,SolveMind,"New York, NY",https://www.solvemind.io/,ERROR,,,,,,,,,
322,SWICKtech,"New Berlin, WI",https://www.swicktech.com/SWICKtech.htm,ERROR,,,,,,,,,
323,Coditation Systems,"Foster City, CA",http://www.coditation.com,ERROR,,,,,,,,,
324,Alternis IT,"San Jose, CA",http://AlternisIT.com,Art Katch,,,,,,,,,
325,Triada Networks,"Norwood, NJ",https://triadanet.com,Raffi Jamgotchian - Cybersecurity for Investment Firms,,,,,,,,,
326,Pomeroy- Out of Business,"Hebron, KY",https://www.pomeroy.com/,ERROR,,,,,,,,,
327,Alltek Services,"Lakeland, FL",https://alltekservices.com/,Gary Davis,,,,,,,,,
328,Aware Web Solutions,"St. Louis Park, MN",http://www.awareweb.com,ERROR,,,,,,,,,
329,Aptitive,"Chicago, IL",http://www.aptitive.com,Paul Corning,,,,,,,,,
330,Longi Engineering,"New York, NY",http://www.longieng.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Adnan Longi,,,,,,,,,
331,Solzorro,"Provo, UT",https://solzorro.com/,ERROR,,,,,,,,,
332,Assured Technology Solutions,"Portland, OR",http://www.atsnw.com,Raj Savara,,,,,,,,,
333,IT Business & Support LLC,"Fort Lauderdale, FL",http://www.itbsac.com,ERROR,,,,,,,,,
334,Rader Solutions,"Dallas, TX",https://www.radersolutions.com,Jacob Landry,,,,,,,,,
335,The Jed Mahonis Group,"St. Louis Park, MN",https://jmg.mn/?utm_source=clutch.co&utm_medium=referral,Robert Bentley,,,,,,,,,
336,ManhattanTechSupport.com LLC,"New York, NY",https://www.manhattantechsupport.com/,Joseph Rabinowitz,,,,,,,,,
337,Data Collaboration Services,"Edgewater, NJ",https://www.datacollaborationservices.com,ERROR,,,,,,,,,
338,Lakeplace Design,"Houston, TX",https://lakeplacedesign.com/,ERROR,,,,,,,,,
339,Leveldesk,"Brooklyn, NY",http://leveldesk.com,Erich Beckmann,,,,,,,,,
340,Digitopia,"San Diego, CA",http://www.digitopia.agency/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Frank Cowell,,,,,,,,,
341,Cirrius Solutions,"Plymouth, MN",http://cirriussolutions.com,Chad Anderson,,,,,,,,,
342,Red Spider Security,"Laguna Niguel, CA",https://www.redspidersecurity.com/contact-us,Maham Sheikh,,,,,,,,,
343,Plego Technologies,"Downers Grove, IL",http://www.plego.com,Amin Razzak,,,,,,,,,
344,Kite Technology Group,"Owings Mills, MD",https://www.kitetechgroup.com/,Jeff Kite,,,,,,,,,
345,DefinedLogic,"Red Bank, NJ",http://definedlogic.com,ERROR,,,,,,,,,
346,"Computer Superheroes, Inc.","Boulder, CO",https://computersuperheroes.com/,Jeff Lorenzen,,,,,,,,,
347,SynchroNet Industries Inc.,"West Seneca, NY",https://www.synchronet.net/,Jerry Sheehan,,,,,,,,,
348,WEBii,"Austin, TX",http://www.webii.net,Jacqueline Sinex,,,,,,,,,
349,Boomi,"Chesterbrook, PA",https://boomi.com/,Rick Nucci,,,,,,,,,
350,Reflexions,"New York, NY",http://reflexions.co,Matt Campagna,,,,,,,,,
351,"ProfitOptics, Inc.","Glen Allen, VA",https://profitoptics.com/,ERROR,,,,,,,,,
352,4BIS Cyber Security and IT Services,"Cincinnati, OH",https://www.4bis.com,James Forbis,,,,,,,,,
353,IP Services,"Eugene, OR",https://ipservices.com/,ERROR,,,,,,,,,
354,TCB IT NETWORK SUPPORT,"Chantilly, VA",https://tcbinc.com,John Vuong,,,,,,,,,
355,"Breeze IT, Inc.","Costa Mesa, CA",http://www.breezeit.com,Daniel Bistany,,,,,,,,,
356,Safety Net,"Traverse City, MI",https://www.safetynet-inc.com,Tim Cerny,,,,,,,,,
357,PRO - Technology Professionals,"Chicago, IL",https://youneedapro.com/,ERROR,,,,,,,,,
358,proml,"Scotts Valley, CA",https://www.proml.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Tom More,,,,,,,,,
359,Company A,"Irvine, CA",http://www.wearecompanya.com/?utm_source=clutch.co&utm_medium=referral,ERROR,,,,,,,,,
360,CSW Solutions Inc.,"Chicago, IL",http://cswsolutions.com/?utm_source=clutch&utm_medium=referral,Ray Comas,,,,,,,,,
361,Arium,"New York, NY",https://arium.one/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Joseph Stornelli,,,,,,,,,
362,Compudyne,"Saint Paul, MN",https://www.compudyne.com/,John Marinac,,,,,,,,,
363,Nuformat Inc.,"Dallas, TX",https://www.nuformat.com/,Thomas Granacher,,,,,,,,,
364,Toniolo,"Miami, FL",https://toniolo.com.au,ERROR,,,,,,,,,
365,CPI Solutions,"Camarillo, CA",https://www.cpisolutions.com/,Arnie Friedman,,,,,,,,,
366,RGB Projects,"Beverly Hills, CA",http://www.rgbprojects.com,Paul Bupp,,,,,,,,,
367,Network Elites,"Dallas, TX",http://www.networkelites.com/,Ayman Omar,,,,,,,,,
368,Impact Group,"Oakdale, MN",https://www.impactgroupmn.com/contact-us-main/,Mark Thorpe,,,,,,,,,
369,"DCG Technical Solutions, Inc","Los Angeles, CA",http://www.dcgla.com,Brent Whitfield,,,,,,,,,
370,Certified CIO,"Hanover, PA",https://www.certifiedcio.com,STEVEN PLUMLEE,,,,,,,,,
371,USWired Inc.,"Campbell, CA",https://www.uswired.com,Robin Hau,,,,,,,,,
372,ComputerSupport,"Boston, MA",https://www.computersupport.com/,ERROR,,,,,,,,,
373,"OpenArc, LLC.","Wexford, PA",https://www.openarc.net/,Joel Reed,,,,,,,,,
374,GenCare,"Glendale, CA",https://gencarenow.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Olive Gaye, MBA",,,,,,,,,
375,Cabeus,"Princeton, NJ",http://www.cabeus.com/,ERROR,,,,,,,,,
376,Reach Technologies,"Buford, GA",http://www.reach-technologies.com,ERROR,,,,,,,,,
377,TechProComp IT Solutions,"Austin, TX",http://www.techprocomp.com,Slobo Krsmanovic,,,,,,,,,
378,Capital Techies,"Fairfax, VA",https://capitaltechies.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,ERROR,,,,,,,,,
379,"IntegriCom, Inc.","Suwanee, GA",https://integricom.net/,"Joel Thain, CISSP",,,,,,,,,
380,Prestar Consulting,"Nashville, TN",https://prestarconsult.com/,Harrison Hansell,,,,,,,,,
381,Exygy,"San Francisco, CA",http://exygy.com/,Zach Berke,,,,,,,,,
382,Pixafy,"New York, NY",http://pixafy.com,Uri Foox,,,,,,,,,
383,Ayvant IT Services,"Irvine, CA",https://ayvant.com,ERROR,,,,,,,,,
384,Astute Technology Management,"Dublin, OH",https://www.astutetm.com,Eric Madden,,,,,,,,,
385,Metia,"Austin, TX",http://www.metia.com,Amber Whiteman,,,,,,,,,
386,Nuvem Consulting,"Omaha, NE",http://nuvemconsulting.com,ERROR,,,,,,,,,
387,RCS Professional Services,"New York, NY",https://www.rcsprofessional.com/,Jeffrey Tebele,,,,,,,,,
388,"BizCare, Inc.","Lafayette, CA",http://www.bizcare.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Donald Case,,,,,,,,,
389,EKI Digital,"Chicago, IL",https://www.eki-digital.com/,Robert Blackwell Jr.,,,,,,,,,
390,Vintage IT Services,"Austin, TX",http://www.vintageits.com,Steve Hanes,,,,,,,,,
391,CodeFutures,"Broomfield, CO",https://www.codefutures.com/,Danny Delgado,,,,,,,,,
392,TeamLogicIT,"Sandy, UT",https://www.teamlogicit.com/sandycityut402/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Walter Edmondson,,,,,,,,,
393,Managed Solution,"San Diego, CA",https://www.managedsolution.com/contact-us/,Sean Ferrel,,,,,,,,,
394,Blueclone Networks,"Princeton, NJ",https://www.blueclone.com,Milan Baria,,,,,,,,,
395,Northwest Technology Services,"Mead, WA",https://www.nwtechnologyservices.com,Justin Best,,,,,,,,,
396,Bastionpoint Technology,"Richmond, VA",http://www.bastionpoint.com,ERROR,,,,,,,,,
397,Boost Labs,"Gaithersburg, MD",http://www.boostlabs.com/,ERROR,,,,,,,,,
398,H2Cyber,"Prosper, TX",https://www.h2cyber.com,Paul Horn,,,,,,,,,
399,ThinkTek,"Irvine, CA",http://www.thinktek.com,John Ahad,,,,,,,,,
400,Applied Tech,"Madison, WI",https://appliedtech.us,Trinity Fowler,,,,,,,,,
401,Blue Orange Digital,"New York, NY",https://blueorange.digital,Josh Miramant,,,,,,,,,
402,Techunting LLC,"Key Biscayne, FL",https://www.techunting.net,J Rubio,,,,,,,,,
403,Southport Technology Group,"Minneapolis, MN",http://stg.software/?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services-us,Trevor Ewen,,,,,,,,,
404,"ABSO Technologies, Inc.","Gold River, CA",http://www.absotechnologies.com,Steve Pearce,,,,,,,,,
405,Whole Technology,"Havertown, PA",http://www.wholetechnology.net,ERROR,,,,,,,,,
406,PC Miracles,"Pontiac, MI",https://www.pcmiracles.com,Dan Izydorek,,,,,,,,,
407,Xcel Office Solutions,"Oklahoma City, OK",http://www.xceloffice.com,Michael Reid,,,,,,,,,
408,Cavu Networks,"Bainbridge Island, WA",https://cavunetworks.com,Ray Masavage,,,,,,,,,
409,"Fidelis, Inc.","Renton, WA",https://www.fidelisnw.com/,ERROR,,,,,,,,,
410,Exigent Technologies,"New York, NY",http://www.exigent.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,Daniel Haurey,,,,,,,,,
411,Geek Girls IT Services,"Teaneck, NJ",https://geekgirlsit.com,Jenn Diesi,,,,,,,,,
412,Springboard IT,"Philadelphia, PA",http://www.springboardit.com,Parul Gupta,,,,,,,,,
413,Build in Motion,"Pittsburgh, PA",https://www.buildinmotion.com/,Stephen Bechtold,,,,,,,,,
414,Frontside Software,"Austin, TX",http://frontside.com,Charles Lowell,,,,,,,,,
415,Arcalea,"Chicago, IL",https://arcalea.com/,Michael Stratta,,,,,,,,,
